,geometry,peoples
1552,"POLYGON ((37.32995886613471 55.55917628731427, 37.32651829557796 55.55478190546007, 37.33092513474303 55.55086482039936, 37.3387724114605 55.55134166490039, 37.34221435182902 55.55573591771325, 37.33780764586137 55.55965345509636, 37.32995886613471 55.55917628731427))",0.0
1553,"POLYGON ((37.33003301077728 55.32056163019043, 37.33441483273521 55.31663778601567, 37.342218187978 55.3171069795568, 37.34564120732039 55.3215003408983, 37.34125951725819 55.32542463731387, 37.33345467576799 55.32495512011735, 37.33003301077728 55.32056163019043))",0.0
1554,"POLYGON ((37.33026617965187 55.45455457987845, 37.32683425077168 55.45016056635693, 37.3312299507025 55.44624051196668, 37.33905744716245 55.44671401884989, 37.34249073894243 55.45110790356268, 37.33809517155424 55.45502841023089, 37.33026617965187 55.45455457987845))",0.0
1555,"POLYGON ((37.3306892956883 55.41690298764401, 37.33508125100978 55.41298179824244, 37.34290277135995 55.41345401123849, 37.34633382937657 55.41784773707955, 37.34194200660185 55.42176937876139, 37.33411899307256 55.42129684229207, 37.3306892956883 55.41690298764401))",0.0
1556,"POLYGON ((37.33104362832741 55.61782898870501, 37.33545693591219 55.61391345871647, 37.34331654856013 55.61439202054623, 37.34676436119138 55.61878643543091, 37.34235118746896 55.62270241779039, 37.33449006705894 55.62222353286424, 37.33104362832741 55.61782898870501))",0.0
1557,"POLYGON ((37.3312299507025 55.44624051196668, 37.32779857995379 55.44184653790296, 37.33219334314117 55.43792619950075, 37.34001934472504 55.43839938291362, 37.34345207780611 55.44279322816916, 37.33905744716245 55.44671401884989, 37.3312299507025 55.44624051196668))",0.0
1558,"POLYGON ((37.33134863831761 55.51322227326071, 37.33575077397759 55.50930375951272, 37.34359054420167 55.50977898758918, 37.34702967873266 55.51417305267113, 37.34262767627526 55.51809201874271, 37.33478640589177 55.51761646737884, 37.33134863831761 55.51322227326071))",0.0
1559,"POLYGON ((37.33189102279879 55.5425531046026, 37.33973679707763 55.54302962582123, 37.34317817593206 55.54742384143507, 37.3387724114605 55.55134166490039, 37.33092513474303 55.55086482039936, 37.32748512512871 55.54647047574534, 37.33189102279879 55.5425531046026))",0.0
1560,"POLYGON ((37.33195405817844 55.30392680746215, 37.33537461367828 55.30832021273702, 37.33099372257504 55.31224433832779, 37.32319214454444 55.31177460641998, 37.31977294275979 55.30738107277984, 37.32415396510099 55.30345739938305, 37.33195405817844 55.30392680746215))",0.0
1561,"POLYGON ((37.33219334314117 55.43792619950075, 37.32876253035224 55.4335322650685, 37.33315635719041 55.42961164282705, 37.34098086446414 55.43008450276861, 37.34441303901844 55.4344783083931, 37.34001934472504 55.43839938291362, 37.33219334314117 55.43792619950075))",0.0
1562,"POLYGON ((37.33382165814918 55.52592892774647, 37.32941764227763 55.52984687053649, 37.32157516585709 55.52937012900976, 37.31813820605421 55.52497576818216, 37.32254235445723 55.52105827766652, 37.33038333032424 55.52153469573402, 37.33382165814918 55.52592892774647))",0.0
1563,"POLYGON ((37.33394477916086 55.59289812013464, 37.33738952970304 55.59729255633989, 37.33297811028716 55.60120866072992, 37.32512180694405 55.60072987656274, 37.32167842907749 55.59633531130979, 37.32608998168483 55.59241965924171, 37.33394477916086 55.59289812013464))",0.0
1564,"POLYGON ((37.33449006705894 55.62222353286424, 37.34235118746896 55.62270241779039, 37.34579956375256 55.62709686831138, 37.3413854453459 55.63101256321232, 37.33352281660018 55.63053335519124, 37.33007581479092 55.62613877539415, 37.33449006705894 55.62222353286424))",0.0
1565,"POLYGON ((37.33520607423115 55.47997011357884, 37.32737259260053 55.47949531282488, 37.32393898829482 55.47510118197212, 37.32833750082382 55.47118198065385, 37.33616948531122 55.4716564579417, 37.33960445422094 55.47605045998403, 37.33520607423115 55.47997011357884))",0.0
1566,"POLYGON ((37.33520607423115 55.47997011357884, 37.33864160252875 55.48436415438361, 37.33424228421491 55.48828352327547, 37.32640730487344 55.48780839905652, 37.32297314174868 55.48341422944063, 37.32737259260053 55.47949531282488, 37.33520607423115 55.47997011357884))",0.0
1567,"POLYGON ((37.33520607423115 55.47997011357884, 37.33960445422094 55.47605045998403, 37.34743822949428 55.47652439489892, 37.35087512247102 55.48091830667087, 37.34647687568739 55.48483841259065, 37.33864160252875 55.48436415438361, 37.33520607423115 55.47997011357884))",0.0
1568,"POLYGON ((37.33575077397759 55.50930375951272, 37.33134863831761 55.51322227326071, 37.32350916243497 55.51274617865358, 37.32007332182013 55.50835189378996, 37.32447559001431 55.50443383231696, 37.33231356648145 55.50490960346252, 37.33575077397759 55.50930375951272))",0.0
1569,"POLYGON ((37.33671476263014 55.50099080449409, 37.33231356648145 55.50490960346252, 37.32447559001431 55.50443383231696, 37.32104030873504 55.50003958569565, 37.32544163741922 55.49612123900258, 37.33327811503942 55.49659668668539, 37.33671476263014 55.50099080449409))",0.0
1570,"POLYGON ((37.33675010098722 55.26233558024597, 37.34016788573628 55.26672877084579, 37.3357916430534 55.27065430091614, 37.32799748418835 55.27018618815762, 37.3245810503498 55.26579286919001, 37.32895742427677 55.26186779131895, 37.33675010098722 55.26233558024597))",0.0
1571,"POLYGON ((37.33675010098722 55.26233558024597, 37.34112541515498 55.2584097698001, 37.348918382359 55.25887669773577, 37.35233751753249 55.26326975974728, 37.34796233526663 55.26719602244117, 37.34016788573628 55.26672877084579, 37.33675010098722 55.26233558024597))",0.0
1572,"POLYGON ((37.33684250005618 55.56796499606342, 37.34125014791745 55.56404774493469, 37.34910072602163 55.56452436815516, 37.35254516039815 55.56891856557951, 37.34813764640445 55.57283626907928, 37.3402855639733 55.57235932275371, 37.33684250005618 55.56796499606342))",0.0
1573,"POLYGON ((37.33738952970304 55.59729255633989, 37.34524612854651 55.5977704719723, 37.3486928143961 55.60216481506416, 37.34428152884443 55.60608137182506, 37.33642342338522 55.60560313309325, 37.33297811028716 55.60120866072992, 37.33738952970304 55.59729255633989))",0.0
1574,"POLYGON ((37.33770818404643 55.25401662265736, 37.34112541515498 55.2584097698001, 37.33675010098722 55.26233558024597, 37.32895742427677 55.26186779131895, 37.32554154351883 55.2574745158078, 37.32991698893181 55.25354915756236, 37.33770818404643 55.25401662265736))",0.0
1575,"POLYGON ((37.33770818404643 55.25401662265736, 37.34208257008808 55.25009053200952, 37.3498740555247 55.25055713628499, 37.35329263649805 55.2549501548388, 37.348918382359 55.25887669773577, 37.34112541515498 55.2584097698001, 37.33770818404643 55.25401662265736))",0.0
1576,"POLYGON ((37.33796575937092 55.38803520847176, 37.33357660837387 55.3919572473171, 37.32575985666681 55.39148514090413, 37.3223337468951 55.38709131932495, 37.32672302977907 55.38316973271375, 37.33453829073854 55.38364151547741, 37.33796575937092 55.38803520847176))",0.0
1577,"POLYGON ((37.33796575937092 55.38803520847176, 37.34578280357272 55.3885064510425, 37.34921218807155 55.3929000559048, 37.34482316962399 55.39682254703234, 37.33700463393723 55.39635098098557, 37.33357660837387 55.3919572473171, 37.33796575937092 55.38803520847176))",0.0
1578,"POLYGON ((37.33848593053406 55.65594148509203, 37.34290288539164 55.65202665359772, 37.35077033854854 55.65250596104503, 37.35422234746342 55.65690042287159, 37.34980552713966 55.66081570678642, 37.34193656317259 55.66033607642419, 37.33848593053406 55.65594148509203))",214.27839713732192
1579,"POLYGON ((37.3388805163894 55.85675098273028, 37.34331906786279 55.85284191704284, 37.35122506311909 55.85332754811663, 37.35469403235738 55.85772256736642, 37.35025561676305 55.86163208558634, 37.34234809585392 55.86114613199381, 37.3388805163894 55.85675098273028))",75.8902656528015
1580,"POLYGON ((37.33892650774663 55.37971919383005, 37.34674206102755 55.3801901129239, 37.35017088803048 55.3845836771122, 37.34578280357272 55.3885064510425, 37.33796575937092 55.38803520847176, 37.33453829073854 55.38364151547741, 37.33892650774663 55.37971919383005))",0.0
1581,"POLYGON ((37.33973679707763 55.54302962582123, 37.33189102279879 55.5425531046026, 37.32845157395383 55.5381587973222, 37.33285653052615 55.53424114026968, 37.3407008029367 55.53471733820469, 37.34414162045039 55.5391115164459, 37.33973679707763 55.54302962582123))",0.0
1582,"POLYGON ((37.33973679707763 55.54302962582123, 37.34414162045039 55.5391115164459, 37.35198768900081 55.53958717034286, 37.35543043659924 55.5439812566944, 37.35102574709622 55.54789981844119, 37.34317817593206 55.54742384143507, 37.33973679707763 55.54302962582123))",0.0
1583,"POLYGON ((37.33988687928566 55.37140293740727, 37.34770094220946 55.37187353302335, 37.35112921188804 55.37626705636384, 37.34674206102755 55.3801901129239, 37.33892650774663 55.37971919383005, 37.33549959587398 55.37532554168369, 37.33988687928566 55.37140293740727))",0.0
1584,"POLYGON ((37.3402855639733 55.57235932275371, 37.34813764640445 55.57283626907928, 37.35158264338813 55.57723050318077, 37.34717418710225 55.58114792025393, 37.33932059977247 55.58067065082463, 37.33587697382068 55.57627628745588, 37.3402855639733 55.57235932275371))",0.0
1585,"POLYGON ((37.34041932196595 55.63932245646668, 37.33255518431052 55.63884292535222, 37.32910761924943 55.63444831009065, 37.33352281660018 55.63053335519124, 37.3413854453459 55.63101256321232, 37.34483438545638 55.63540704919617, 37.34041932196595 55.63932245646668))",8.928266547388413
1586,"POLYGON ((37.34041932196595 55.63932245646668, 37.34386882607781 55.64371697773998, 37.33945281710383 55.64763209720832, 37.33158716996439 55.64715224300204, 37.32813904147727 55.64275759244929, 37.33255518431052 55.63884292535222, 37.34041932196595 55.63932245646668))",22.32066636847103
1587,"POLYGON ((37.34041932196595 55.63932245646668, 37.34483438545638 55.63540704919617, 37.3526988187178 55.63588571080877, 37.3561496979548 55.64028010258007, 37.35173476899958 55.64419596227076, 37.34386882607781 55.64371697773998, 37.34041932196595 55.63932245646668))",165.17293112668563
1588,"POLYGON ((37.34056692737222 55.46773651981648, 37.33616948531122 55.4716564579417, 37.32833750082382 55.47118198065385, 37.32490445516521 55.46678788873782, 37.32930202976662 55.4628684028896, 37.33713251767801 55.46334255671029, 37.34056692737222 55.46773651981648))",0.0
1589,"POLYGON ((37.34056692737222 55.46773651981648, 37.33713251767801 55.46334255671029, 37.34152902220523 55.45942233422726, 37.34935980341078 55.45989562255449, 37.35279557664746 55.46428945662925, 37.34839920532796 55.46821013143809, 37.34056692737222 55.46773651981648))",0.0
1590,"POLYGON ((37.34056692737222 55.46773651981648, 37.34839920532796 55.46821013143809, 37.35183553834832 55.47260400444831, 37.34743822949428 55.47652439489892, 37.33960445422094 55.47605045998403, 37.33616948531122 55.4716564579417, 37.34056692737222 55.46773651981648))",0.0
1591,"POLYGON ((37.3407008029367 55.53471733820469, 37.33285653052615 55.53424114026968, 37.32941764227763 55.52984687053649, 37.33382165814918 55.52592892774647, 37.34166442926138 55.52640480239653, 37.34510468560762 55.53079894309162, 37.3407008029367 55.53471733820469))",0.0
1592,"POLYGON ((37.34084687420911 55.36308643955032, 37.3364605240016 55.36700932628273, 37.32864824284675 55.36653819082011, 37.32522380114744 55.36214449230657, 37.32961028324539 55.35822205781059, 37.33742107534259 55.35869286962154, 37.34084687420911 55.36308643955032))",0.0
1593,"POLYGON ((37.34084687420911 55.36308643955032, 37.34865944733925 55.36355671168781, 37.35208715986499 55.36795019400652, 37.34770094220946 55.37187353302335, 37.33988687928566 55.37140293740727, 37.3364605240016 55.36700932628273, 37.34084687420911 55.36308643955032))",0.0
1594,"POLYGON ((37.34125951725819 55.32542463731387, 37.34564120732039 55.3215003408983, 37.35344633992281 55.32196899563075, 37.35687126925419 55.32636227023156, 37.35248971174744 55.33028701893571, 37.34468309216385 55.32981804072072, 37.34125951725819 55.32542463731387))",0.0
1595,"POLYGON ((37.34152902220523 55.45942233422726, 37.33809517155424 55.45502841023089, 37.34249073894243 55.45110790356268, 37.35032002396489 55.45158086859442, 37.3537552375905 55.45597466355999, 37.34935980341078 55.45989562255449, 37.34152902220523 55.45942233422726))",0.0
1596,"POLYGON ((37.34166442926138 55.52640480239653, 37.33382165814918 55.52592892774647, 37.33038333032424 55.52153469573402, 37.33478640589177 55.51761646737884, 37.34262767627526 55.51809201874271, 37.34606737162729 55.52248612171802, 37.34166442926138 55.52640480239653))",0.0
1597,"POLYGON ((37.34166442926138 55.52640480239653, 37.34606737162729 55.52248612171802, 37.3539104366612 55.52296112939268, 37.35735206060964 55.52735514082769, 37.35294925211474 55.53127427387805, 37.34510468560762 55.53079894309162, 37.34166442926138 55.52640480239653))",0.0
1598,"POLYGON ((37.34179398610954 55.83183764665958, 37.34622967332919 55.82792770574761, 37.35413109512722 55.82841236925225, 37.35759835341151 55.83280729616393, 37.35316280207292 55.83671768960576, 37.34525985637182 55.83623270357594, 37.34179398610954 55.83183764665958))",80.35439892649572
1599,"POLYGON ((37.34180649273798 55.35476970060617, 37.33742107534259 55.35869286962154, 37.32961028324539 55.35822205781059, 37.32618639722882 55.35382840066661, 37.33057194651576 55.34990568388853, 37.33838125011797 55.35037617204696, 37.34180649273798 55.35476970060617))",0.0
1600,"POLYGON ((37.34180649273798 55.35476970060617, 37.34961757663756 55.35523964926422, 37.35304473218189 55.35963309038724, 37.34865944733925 55.36355671168781, 37.34084687420911 55.36308643955032, 37.33742107534259 55.35869286962154, 37.34180649273798 55.35476970060617))",0.0
1601,"POLYGON ((37.34208257008808 55.25009053200952, 37.33770818404643 55.25401662265736, 37.32991698893181 55.25354915756236, 37.32650166108508 55.24915592568172, 37.33087617837308 55.24523028723547, 37.33866589245033 55.245697428498, 37.34208257008808 55.25009053200952))",0.0
1602,"POLYGON ((37.342765735093 55.34645272092181, 37.33838125011797 55.35037617204696, 37.33057194651576 55.34990568388853, 37.32714861601134 55.34551206828797, 37.33153323287901 55.34158906940092, 37.33934104854863 55.34205923390611, 37.342765735093 55.34645272092181))",0.0
1603,"POLYGON ((37.342765735093 55.34645272092181, 37.35057533032487 55.34692234609959, 37.3540019290591 55.35131574585301, 37.34961757663756 55.35523964926422, 37.34180649273798 55.35476970060617, 37.33838125011797 55.35037617204696, 37.342765735093 55.34645272092181))",0.0
1604,"POLYGON ((37.34290277135995 55.41345401123849, 37.34729365896576 55.40953208623522, 37.35511547156774 55.41000343477383, 37.35854788972514 55.41439703158658, 37.35415713533103 55.41831940891883, 37.34633382937657 55.41784773707955, 37.34290277135995 55.41345401123849))",0.0
1605,"POLYGON ((37.34317648323474 55.3087890826221, 37.34659894718453 55.31318240172423, 37.342218187978 55.3171069795568, 37.33441483273521 55.31663778601567, 37.33099372257504 55.31224433832779, 37.33537461367828 55.30832021273702, 37.34317648323474 55.3087890826221))",0.0
1606,"POLYGON ((37.34317817593206 55.54742384143507, 37.35102574709622 55.54789981844119, 37.35446905678018 55.55229394199058, 37.35006342617766 55.55621221782724, 37.34221435182902 55.55573591771325, 37.3387724114605 55.55134166490039, 37.34317817593206 55.54742384143507))",0.0
1607,"POLYGON ((37.34331654856013 55.61439202054623, 37.33545693591219 55.61391345871647, 37.3320110600844 55.60951895036848, 37.33642342338522 55.60560313309325, 37.34428152884443 55.60608137182506, 37.34772877799768 55.61047575090006, 37.34331654856013 55.61439202054623))",0.0
1608,"POLYGON ((37.34331654856013 55.61439202054623, 37.34772877799768 55.61047575090006, 37.35558868572349 55.61095344374876, 37.35903787175565 55.61534772913653, 37.35462577685516 55.61926445120248, 37.34676436119138 55.61878643543091, 37.34331654856013 55.61439202054623))",0.0
1609,"POLYGON ((37.34345207780611 55.44279322816916, 37.34001934472504 55.43839938291362, 37.34441303901844 55.4344783083931, 37.35223933337464 55.43495062683069, 37.35567342829579 55.43934434305654, 37.35127986721223 55.44326586990434, 37.34345207780611 55.44279322816916))",0.0
1610,"POLYGON ((37.34345207780611 55.44279322816916, 37.35127986721223 55.44326586990434, 37.35471452139937 55.44765962558694, 37.35032002396489 55.45158086859442, 37.34249073894243 55.45110790356268, 37.33905744716245 55.44671401884989, 37.34345207780611 55.44279322816916))",0.0
1611,"POLYGON ((37.34359054420167 55.50977898758918, 37.34799160714682 55.50585973629688, 37.35583167094339 55.50633409774407, 37.35927217193613 55.51072803356801, 37.35487124286315 55.51464773723266, 37.34702967873266 55.51417305267113, 37.34359054420167 55.50977898758918))",0.0
1612,"POLYGON ((37.34372460149483 55.33813550084426, 37.33934104854863 55.34205923390611, 37.33153323287901 55.34158906940092, 37.32811045771622 55.33719549551766, 37.33249414255615 55.33327221469482, 37.34030047085516 55.33374205554604, 37.34372460149483 55.33813550084426))",0.0
1613,"POLYGON ((37.34372460149483 55.33813550084426, 37.35153270862146 55.33860480254105, 37.35495875071689 55.34299816075093, 37.35057533032487 55.34692234609959, 37.342765735093 55.34645272092181, 37.33934104854863 55.34205923390611, 37.34372460149483 55.33813550084426))",0.0
1614,"POLYGON ((37.34386315896017 55.40513840054656, 37.34729365896576 55.40953208623522, 37.34290277135995 55.41345401123849, 37.33508125100978 55.41298179824244, 37.33165211107056 55.40858798374711, 37.33604313122405 55.4046665110247, 37.34386315896017 55.40513840054656))",0.0
1615,"POLYGON ((37.34386315896017 55.40513840054656, 37.34825311179033 55.40121619239472, 37.35607343160498 55.40168721763171, 37.35950529118564 55.40608077429237, 37.35511547156774 55.41000343477383, 37.34729365896576 55.40953208623522, 37.34386315896017 55.40513840054656))",0.0
1616,"POLYGON ((37.34386882607781 55.64371697773998, 37.35173476899958 55.64419596227076, 37.35518621298797 55.6485903891564, 37.35077033854854 55.65250596104503, 37.34290288539164 55.65202665359772, 37.33945281710383 55.64763209720832, 37.34386882607781 55.64371697773998))",71.4261323791073
1617,"POLYGON ((37.34413440324844 55.30047094685703, 37.34755631197618 55.30486422354583, 37.34317648323474 55.3087890826221, 37.33537461367828 55.30832021273702, 37.33195405817844 55.30392680746215, 37.33633401881752 55.30000240062864, 37.34413440324844 55.30047094685703))",0.0
1618,"POLYGON ((37.34414162045039 55.5391115164459, 37.3407008029367 55.53471733820469, 37.34510468560762 55.53079894309162, 37.35294925211474 55.53127427387805, 37.35639143780134 55.53566832285816, 37.35198768900081 55.53958717034286, 37.34414162045039 55.5391115164459))",0.0
1619,"POLYGON ((37.34428965462588 55.84453744078895, 37.35219412481292 55.84502274934183, 37.35566252355562 55.84941773798526, 37.35122506311909 55.85332754811663, 37.34331906786279 55.85284191704284, 37.33985205830958 55.84844679838875, 37.34428965462588 55.84453744078895))",178.56533094776825
1620,"POLYGON ((37.34482316962399 55.39682254703234, 37.34825311179033 55.40121619239472, 37.34386315896017 55.40513840054656, 37.33604313122405 55.4046665110247, 37.33261454855842 55.4002727368559, 37.33700463393723 55.39635098098557, 37.34482316962399 55.39682254703234))",0.0
1621,"POLYGON ((37.34482316962399 55.39682254703234, 37.34921218807155 55.3929000559048, 37.35703101566371 55.39337075783921, 37.36046231683977 55.39776427417393, 37.35607343160498 55.40168721763171, 37.34825311179033 55.40121619239472, 37.34482316962399 55.39682254703234))",0.0
1622,"POLYGON ((37.34498793597502 55.94075642319617, 37.35291104560741 55.94124472542131, 37.35638769775766 55.94563993965527, 37.35193984475998 55.94954698196926, 37.34401520285301 55.94905835742565, 37.34053994641707 55.94466301291674, 37.34498793597502 55.94075642319617))",102.67506529496674
1623,"POLYGON ((37.3450919482389 55.29215257260896, 37.34851330191509 55.29654580671043, 37.34413440324844 55.30047094685703, 37.33633401881752 55.30000240062864, 37.33291401780785 55.29560903794079, 37.33729304837304 55.29168435003794, 37.3450919482389 55.29215257260896))",0.0
1624,"POLYGON ((37.34537362280133 55.42616314458105, 37.34098086446414 55.43008450276861, 37.33315635719041 55.42961164282705, 37.32972610218959 55.42521774820001, 37.33411899307256 55.42129684229207, 37.34194200660185 55.42176937876139, 37.34537362280133 55.42616314458105))",0.0
1625,"POLYGON ((37.34537362280133 55.42616314458105, 37.35319842267375 55.42663513971998, 37.35663195850132 55.4310288163153, 37.35223933337464 55.43495062683069, 37.34441303901844 55.4344783083931, 37.34098086446414 55.43008450276861, 37.34537362280133 55.42616314458105))",0.0
1626,"POLYGON ((37.34578280357272 55.3885064510425, 37.35017088803048 55.3845836771122, 37.35798822396471 55.38505405574308, 37.36141896690822 55.38944753157799, 37.35703101566371 55.39337075783921, 37.34921218807155 55.3929000559048, 37.34578280357272 55.3885064510425))",0.0
1627,"POLYGON ((37.34596028231992 55.93245422405442, 37.34151325199373 55.93636110739222, 37.33359197389274 55.93587225123156, 37.3301192572365 55.93147683426178, 37.33456642343393 55.92757040346591, 37.34248617061482 55.92805893712816, 37.34596028231992 55.93245422405442))",0.0
1628,"POLYGON ((37.34596028231992 55.93245422405442, 37.34248617061482 55.92805893712816, 37.3469322421178 55.92415176034356, 37.35485228896288 55.92463941792455, 37.35832779520656 55.92903457458314, 37.35388186026512 55.93294220395866, 37.34596028231992 55.93245422405442))",0.0
1629,"POLYGON ((37.34604911842579 55.2838339602253, 37.33825170256485 55.28336606131226, 37.33483281002537 55.27897278432035, 37.33920998161271 55.27504753479903, 37.34700591402861 55.27551511005355, 37.35042615811287 55.27990825845818, 37.34604911842579 55.2838339602253))",0.0
1630,"POLYGON ((37.34604911842579 55.2838339602253, 37.34946991722086 55.28822715156537, 37.3450919482389 55.29215257260896, 37.33729304837304 55.29168435003794, 37.33387360168348 55.28729103011105, 37.33825170256485 55.28336606131226, 37.34604911842579 55.2838339602253))",0.0
1631,"POLYGON ((37.34604911842579 55.2838339602253, 37.35042615811287 55.27990825845818, 37.35822386422635 55.28037529576746, 37.36164601463984 55.28476835830006, 37.3572691075109 55.28869451236062, 37.34946991722086 55.28822715156537, 37.34604911842579 55.2838339602253))",0.0
1632,"POLYGON ((37.34621034789102 55.58945932133345, 37.33835525509056 55.58898172880188, 37.33491106693046 55.58458732892813, 37.33932059977247 55.58067065082463, 37.34717418710225 55.58114792025393, 37.35061974686711 55.58554219085902, 37.34621034789102 55.58945932133345))",0.0
1633,"POLYGON ((37.34621034789102 55.58945932133345, 37.34965647061114 55.59385362826866, 37.34524612854651 55.5977704719723, 37.33738952970304 55.59729255633989, 37.33394477916086 55.59289812013464, 37.33835525509056 55.58898172880188, 37.34621034789102 55.58945932133345))",0.0
1634,"POLYGON ((37.34621034789102 55.58945932133345, 37.35061974686711 55.58554219085902, 37.35847513421849 55.58601891493008, 37.36192262861859 55.59041309237297, 37.35751336418106 55.59433067526709, 37.34965647061114 55.59385362826866, 37.34621034789102 55.58945932133345))",0.0
1635,"POLYGON ((37.34633382937657 55.41784773707955, 37.35415713533103 55.41831940891883, 37.35759011223739 55.42271304570978, 37.35319842267375 55.42663513971998, 37.34537362280133 55.42616314458105, 37.34194200660185 55.42176937876139, 37.34633382937657 55.41784773707955))",0.0
1636,"POLYGON ((37.34674206102755 55.3801901129239, 37.35112921188804 55.37626705636384, 37.35894505672857 55.37673711169025, 37.3623752416115 55.38113054685142, 37.35798822396471 55.38505405574308, 37.35017088803048 55.3845836771122, 37.34674206102755 55.3801901129239))",0.0
1637,"POLYGON ((37.34690880491282 55.68574342236281, 37.33903530506137 55.68526282326574, 37.33558297832199 55.68086812814528, 37.34000277323324 55.67695416160318, 37.34787476054728 55.67743443779032, 37.35132846529258 55.68182900339946, 37.34690880491282 55.68574342236281))",0.0
1638,"POLYGON ((37.34690880491282 55.68574342236281, 37.35132846529258 55.68182900339946, 37.35920226103125 55.68230873185232, 37.36265790948559 55.68670320197282, 37.35823838431471 55.69061807340663, 37.35036307528552 55.69013802221948, 37.34690880491282 55.68574342236281))",205.35013058993349
1639,"POLYGON ((37.34770094220946 55.37187353302335, 37.35208715986499 55.36795019400652, 37.3599015141757 55.36841992602761, 37.36333114116997 55.37281332034111, 37.35894505672857 55.37673711169025, 37.35112921188804 55.37626705636384, 37.34770094220946 55.37187353302335))",0.0
1640,"POLYGON ((37.34799160714682 55.50585973629688, 37.34359054420167 55.50977898758918, 37.33575077397759 55.50930375951272, 37.33231356648145 55.50490960346252, 37.33671476263014 55.50099080449409, 37.34455303326386 55.50146570928193, 37.34799160714682 55.50585973629688))",0.0
1641,"POLYGON ((37.34799160714682 55.50585973629688, 37.34455303326386 55.50146570928193, 37.34895315709281 55.49754617294134, 37.35679172112454 55.49802021127293, 37.36023166089964 55.50241410903081, 37.35583167094339 55.50633409774407, 37.34799160714682 55.50585973629688))",0.0
1642,"POLYGON ((37.34865944733925 55.36355671168781, 37.35304473218189 55.35963309038724, 37.36085759652634 55.36010249910212, 37.36428666580379 55.364495852394, 37.3599015141757 55.36841992602761, 37.35208715986499 55.36795019400652, 37.34865944733925 55.36355671168781))",0.0
1643,"POLYGON ((37.34895315709281 55.49754617294134, 37.34455303326386 55.50146570928193, 37.33671476263014 55.50099080449409, 37.33327811503942 55.49659668668539, 37.33767837207281 55.49267760266905, 37.34551514368481 55.49315218416704, 37.34895315709281 55.49754617294134))",0.0
1644,"POLYGON ((37.34939730359408 55.69844678645332, 37.3459424674186 55.69405215252244, 37.35036307528552 55.69013802221948, 37.35823838431471 55.69061807340663, 37.36169459914918 55.69501257759925, 37.35727412649066 55.69892716037301, 37.34939730359408 55.69844678645332))",441.9491940957264
1645,"POLYGON ((37.34939730359408 55.69844678645332, 37.35727412649066 55.69892716037301, 37.36073090788109 55.70332169846441, 37.3563094873336 55.70723599240663, 37.34843114999242 55.70675529575618, 37.34497574783865 55.70236062792436, 37.34939730359408 55.69844678645332))",0.0
1646,"POLYGON ((37.34965647061114 55.59385362826866, 37.35751336418106 55.59433067526709, 37.36096142228394 55.59872488886513, 37.35655121475741 55.6026421849885, 37.3486928143961 55.60216481506416, 37.34524612854651 55.5977704719723, 37.34965647061114 55.59385362826866))",0.0
1647,"POLYGON ((37.3498740555247 55.25055713628499, 37.3542473819258 55.24663031335847, 37.36203915692963 55.24709605671777, 37.3654590872818 55.25148894646223, 37.36108589344042 55.25541622168646, 37.35329263649805 55.2549501548388, 37.3498740555247 55.25055713628499))",0.0
1648,"POLYGON ((37.34991432879335 55.48923236295062, 37.34551514368481 55.49315218416704, 37.33767837207281 55.49267760266905, 37.33424228421491 55.48828352327547, 37.33864160252875 55.48436415438361, 37.34647687568739 55.48483841259065, 37.34991432879335 55.48923236295062))",0.0
1649,"POLYGON ((37.35006342617766 55.55621221782724, 37.35350729812096 55.56060637840087, 37.34910072602163 55.56452436815516, 37.34125014791745 55.56404774493469, 37.33780764586137 55.55965345509636, 37.34221435182902 55.55573591771325, 37.35006342617766 55.55621221782724))",0.0
1650,"POLYGON ((37.35006342617766 55.55621221782724, 37.35446905678018 55.55229394199058, 37.36231842497914 55.55276937433759, 37.36576366631278 55.55716340542448, 37.36135817025042 55.56108213368104, 37.35350729812096 55.56060637840087, 37.35006342617766 55.55621221782724))",0.0
1651,"POLYGON ((37.35082935498254 55.24223733843647, 37.3542473819258 55.24663031335847, 37.3498740555247 55.25055713628499, 37.34208257008808 55.25009053200952, 37.33866589245033 55.245697428498, 37.34303935075476 55.24177105782176, 37.35082935498254 55.24223733843647))",0.0
1652,"POLYGON ((37.35082935498254 55.24223733843647, 37.35520175403433 55.23831023565402, 37.36299204765832 55.23877565552442, 37.36641142342135 55.24316850163648, 37.36203915692963 55.24709605671777, 37.3542473819258 55.24663031335847, 37.35082935498254 55.24223733843647))",0.0
1653,"POLYGON ((37.35102574709622 55.54789981844119, 37.35543043659924 55.5439812566944, 37.36327830143892 55.54445636610686, 37.36672297994168 55.54885036017076, 37.36231842497914 55.55276937433759, 37.35446905678018 55.55229394199058, 37.35102574709622 55.54789981844119))",0.0
1654,"POLYGON ((37.3513820248104 55.27158912773629, 37.34700591402861 55.27551511005355, 37.33920998161271 55.27504753479903, 37.3357916430534 55.27065430091614, 37.34016788573628 55.26672877084579, 37.34796233526663 55.26719602244117, 37.3513820248104 55.27158912773629))",0.0
1655,"POLYGON ((37.3513820248104 55.27158912773629, 37.35917824730728 55.27205584155895, 37.36259984244955 55.27644886115575, 37.35822386422635 55.28037529576746, 37.35042615811287 55.27990825845818, 37.34700591402861 55.27551511005355, 37.3513820248104 55.27158912773629))",0.0
