,geometry,id,population
1930,"POLYGON ((55.75261772883326 37.41459322604271, 55.74822357793282 37.41112499408296, 55.74430759907045 37.41554762537456, 55.7447853183719 37.42343834952941, 55.74917933817426 37.42690796232882, 55.75309576980325 37.42248547033036, 55.75261772883326 37.41459322604271))","[102580, 104894, 104896, 104898, 105089, 105090, 105138, 108049, 108060, 108077, 108093, 108097, 116415, 116657, 117907, 117908, 117909, 117910, 117911, 121608, 122344, 122797, 123443, 124245]",18753.823882789362
1931,"POLYGON ((55.39964210528487 37.39174890905197, 55.399173350704 37.38392622427584, 55.39478005276291 37.38049164702002, 55.39085563906445 37.38487839624941, 55.39132407086182 37.39269958772118, 55.39571723911138 37.39613552307653, 55.39964210528487 37.39174890905197))",[124573],0.0
1932,"POLYGON ((55.74621562662404 37.4471147305144, 55.74229771114729 37.45153504491185, 55.74277313204394 37.45942816390659, 55.74716678952905 37.46290248954431, 55.75108515791727 37.45848231648578, 55.75060941587898 37.45058767625365, 55.74621562662404 37.4471147305144))","[100140, 100448, 104636, 105079, 105089, 108049, 108060, 108077, 108097, 108144, 108778, 121608, 122344, 122797, 124245]",0.0
1933,"POLYGON ((55.25104864850709 37.08333809595504, 55.25153122136813 37.09110974378989, 55.25592661918166 37.09449364681105, 55.25983956790906 37.09010454677003, 55.25935666762818 37.08233142603348, 55.25496114606985 37.07894887842615, 55.25104864850709 37.08333809595504))",[],0.0
1934,"POLYGON ((55.22660476059637 37.09412298078447, 55.22612316999258 37.08635574833923, 55.22172783012979 37.08297535834349, 55.21781420459406 37.08736084743833, 55.21829546777958 37.09512660919114, 55.22269068388903 37.09850835235547, 55.22660476059637 37.09412298078447))",[],0.0
1935,"POLYGON ((55.84975960670882 37.49902438648991, 55.85023546256259 37.50694184047988, 55.8546289214971 37.51043172352843, 55.85854665754568 37.50600276672797, 55.85807048146508 37.49808378186616, 55.85367688959266 37.49459528487569, 55.84975960670882 37.49902438648991))","[100461, 103331, 103364, 103409, 103433, 103473, 103630, 103698, 106845, 106918, 108250, 109098, 109890, 109891, 109933, 110083, 110094, 110095, 117237, 119526, 119528, 119529, 119732, 121315, 121871, 124605, 124911]",28914.191213717375
1936,"POLYGON ((55.78585567427091 37.41077184597916, 55.78977020470619 37.40634446520014, 55.78929000322484 37.3984464284068, 55.78489559317297 37.39497729487235, 55.78098151545897 37.39940481426815, 55.78146139510559 37.40730132877865, 55.78585567427091 37.41077184597916))","[101296, 105089, 105138, 105315, 108060, 108077, 108097, 108262, 108263, 108481, 108482, 109345, 109826, 121260]",0.0
1937,"POLYGON ((55.48139169876761 37.35871068867926, 55.48578551987228 37.36214950653906, 55.48970607816537 37.35775139362907, 55.48923236295062 37.34991432879335, 55.48483841259065 37.34647687568739, 55.48091830667087 37.35087512247102, 55.48139169876761 37.35871068867926))",[],0.0
1938,"POLYGON ((55.69569759916806 37.79860996264072, 55.70008766638801 37.80212625901066, 55.7040250496747 37.79773107901826, 55.70357191150168 37.78981944202906, 55.6991817062632 37.78630451467217, 55.6952447771869 37.79069985509176, 55.69569759916806 37.79860996264072))","[100059, 100135, 100458, 100472, 100482, 100557, 100680, 100686, 103808, 104199, 104471, 104485, 105622, 106372, 106378, 108247, 108259, 109269, 118206, 118207, 118211, 118212, 122311, 122855, 123399]",12834.383161870843
1939,"POLYGON ((55.80136729282181 37.81535671308902, 55.80182190152905 37.82328909801654, 55.80621197108122 37.82681781065794, 55.81014757071105 37.82241276306773, 55.80969264639462 37.81447883995685, 55.80530243808697 37.81095150282103, 55.80136729282181 37.81535671308902))","[100670, 100687, 100722, 101167, 101576, 101600, 101636, 102070, 102148, 102296, 103164, 106207, 106330, 107619, 107622, 107940, 108758, 108919, 109365, 109642, 110060, 112428, 114134, 116444, 116565, 117459, 117460, 117461, 117462, 117463, 118219, 118223, 118225, 118228, 118230, 119848, 123927, 124426]",38980.81174589781
1940,"POLYGON ((55.38080380423882 37.28765710979943, 55.38032921645391 37.27984600415655, 55.37593500581278 37.27642699601462, 55.37201551062681 37.28081773420345, 55.37248977407165 37.28862735148469, 55.37688385701264 37.29204771874866, 55.38080380423882 37.28765710979943))",[],0.0
1941,"POLYGON ((55.83158817329432 37.54490791056453, 55.82766762653023 37.54933167345564, 55.82813965554239 37.55724874641225, 55.83253255081419 37.56074358725323, 55.83645355093051 37.55631997191409, 55.835981202393 37.54840136798277, 55.83158817329432 37.54490791056453))","[103318, 103320, 103358, 103402, 103409, 103472, 103630, 103965, 108189, 109098, 109352, 109889, 109890, 110095, 116212, 116217, 119840, 121154, 121371, 121923]",2142.783971373219
1942,"POLYGON ((55.38338783839544 37.1929811705807, 55.37947292354641 37.19737747260731, 55.379952572472 37.20518203209689, 55.38434746175928 37.20859177537491, 55.38826282830246 37.20419559795371, 55.38778285383417 37.19638955245969, 55.38338783839544 37.1929811705807))",[],0.0
1943,"POLYGON ((55.71171799578812 37.57021297282834, 55.7077926685421 37.57462238269576, 55.70825934947548 37.58251836647488, 55.71265167701264 37.58600646314137, 55.7165774576425 37.58159720141524, 55.71611045732161 37.57369969468361, 55.71171799578812 37.57021297282834))","[100820, 101446, 102337, 102363, 103170, 103193, 105638, 106375, 106572, 107193, 107621, 108261, 108444, 108928, 108929, 109860, 109861, 112214, 112216, 117669, 118038, 119847, 121395, 121872, 124572, 124606, 124607]",1906.184907867426
1944,"POLYGON ((55.70376628354354 37.94110955428845, 55.70815486019522 37.94464582709307, 55.71209940504645 37.94025825236744, 55.71165491847253 37.93233423596374, 55.7072662011124 37.92879932937147, 55.70332211100551 37.93318707276939, 55.70376628354354 37.94110955428845))","[100034, 109332, 112377, 112379, 123128, 123665, 123667, 123668, 123685, 124502]",71.4261323791073
1945,"POLYGON ((55.59471928832594 37.71796914857649, 55.5951734869589 37.72585449641064, 55.59956402942183 37.72935242001504, 55.60350050968656 37.72496363194185, 55.60304599357796 37.71707676456816, 55.59865531470969 37.71358020500474, 55.59471928832594 37.71796914857649))","[102083, 102459, 102995, 105286, 107524, 108248, 108282, 108504, 112481, 116709, 117681, 117682, 117684, 117685, 117688, 121726, 122266, 124075, 124076, 124079, 124080, 124081]",21115.350384573598
1946,"POLYGON ((55.60001842439229 37.45185049588935, 55.60441173686833 37.45531178894025, 55.60833380014495 37.45090645194642, 55.60786209810895 37.443039681773, 55.6034686543541 37.43957975926721, 55.59954704388424 37.44398523619485, 55.60001842439229 37.45185049588935))","[112270, 117643]",0.0
1947,"POLYGON ((55.19881475940267 36.98412761088767, 55.20272348095305 36.9797382976455, 55.20223563257964 36.97198441737855, 55.19783939179241 36.9686213155718, 55.19393112091145 36.97301073986301, 55.19441864017848 36.98076315509655, 55.19881475940267 36.98412761088767))",[],0.0
1948,"POLYGON ((55.24274039229614 37.08434437282687, 55.24665317211269 37.07995608799271, 55.24617006972504 37.07218621764415, 55.24177451513979 37.06880610393262, 55.2378621864402 37.07319450561621, 55.23834496123897 37.08096290434811, 55.24274039229614 37.08434437282687))",[],0.0
1949,"POLYGON ((55.44915295409626 37.52020839048156, 55.45308280062747 37.51582330772789, 55.45262003510361 37.50798099942913, 55.44822774393928 37.50452527549817, 55.44429835040395 37.50891050080405, 55.44476079506666 37.51675130768204, 55.44915295409626 37.52020839048156))",[],0.0
1950,"POLYGON ((55.30577339730198 37.0884598138446, 55.30968464885155 37.08406510935576, 55.30919978404508 37.07628313958354, 55.30480399514082 37.07289735071204, 55.30089319474619 37.07729217263364, 55.30137773213103 37.08507266618106, 55.30577339730198 37.0884598138446))",[],0.0
1951,"POLYGON ((55.62106267452073 37.73896272896662, 55.62151639354587 37.74685470317397, 55.62590679600502 37.75035769479035, 55.62984361633168 37.74596734709961, 55.62938958019525 37.73807385069858, 55.62499904087284 37.73457222438006, 55.62106267452073 37.73896272896662))","[100328, 100467, 100642, 101989, 102457, 102459, 102473, 102779, 102791, 102799, 102804, 102971, 102980, 105286, 105919, 107606, 108248, 108467, 108492, 108615, 108966, 109542, 109880, 112409, 116287, 116327, 118722, 118723, 118724, 118725, 118727, 118731, 118732, 118811, 118819, 119106, 119107, 119693, 121988, 124002, 124204, 124568]",30525.743325520983
1952,"POLYGON ((55.45015278117167 36.8586431521942, 55.45065552638238 36.86643456868243, 55.45505373849492 36.86980440944393, 55.45894932536645 36.86538146074008, 55.45844624984642 36.85758856506776, 55.45404791779474 36.85422009747031, 55.45015278117167 36.8586431521942))",[],0.0
1953,"POLYGON ((55.44937507921841 37.17724328341334, 55.4498581954716 37.1850594446549, 55.45425353837068 37.1884722255821, 55.45816589097253 37.18406747903099, 55.45768244900874 37.17624982746851, 55.45328698018379 37.1728384129682, 55.44937507921841 37.17724328341334))",[],0.0
1954,"POLYGON ((55.740170193521 37.69834558490244, 55.74456142054823 37.70185208725923, 55.74849231163333 37.6974462318702, 55.74803152180865 37.68953371891052, 55.7436401585302 37.68602859084499, 55.7397097212981 37.69043460124854, 55.740170193521 37.69834558490244))","[100256, 100481, 100482, 101209, 102904, 103029, 103336, 105786, 105802, 105927, 106117, 106205, 106333, 106356, 108247, 108391, 108393, 108430, 109296, 110051, 116186, 118526, 121078, 122235, 123177, 123255, 124326]",3624.8762182396954
1955,"POLYGON ((55.58176136725846 37.22061281333477, 55.58224601473648 37.22845740531729, 55.58664142092064 37.23188699954645, 55.59055230669731 37.22747062771978, 55.59006733438256 37.21962453432592, 55.58567180115799 37.21619631436249, 55.58176136725846 37.22061281333477))",[],0.0
1956,"POLYGON ((55.7986295350486 37.76777694946535, 55.79908703044329 37.77570517734435, 55.80347759606289 37.77922719966887, 55.80741080417266 37.77481961788051, 55.80695299245014 37.76688985365298, 55.80256228897513 37.76336920776333, 55.7986295350486 37.76777694946535))","[100256, 100734, 101636, 101996, 101999, 102086, 102148, 103546, 103548, 103556, 103596, 103626, 106330, 106332, 107610, 107643, 107646, 107647, 107901, 108524, 108637, 108789, 109363, 109680, 110012, 112182, 116565, 117092, 117313, 117670, 119027, 121173, 121460, 122752, 123927, 124631]",27766.908962377962
1957,"POLYGON ((55.15236599572514 37.04449758431098, 55.14845248768475 37.04887795632718, 55.14893389508406 37.05662782571814, 55.15332913858388 37.05999878738385, 55.15724309761051 37.05561853037072, 55.15676136212106 37.04786719650399, 55.15236599572514 37.04449758431098))",[],0.0
1958,"POLYGON ((55.56879276974201 37.4197872931146, 55.56487120701036 37.42419022459354, 55.5653427182472 37.43204736301122, 55.56973611407088 37.43550307701771, 55.57365812951254 37.43110028411459, 55.57318629639071 37.42324163843496, 55.56879276974201 37.4197872931146))",[],0.0
1959,"POLYGON ((55.31059259925136 37.16631385582821, 55.31011276670414 37.15852532536226, 55.30571771720979 37.15512840035819, 55.30180262550969 37.15951864851078, 55.30228213182774 37.1673056998294, 55.306677056045 37.17070398195487, 55.31059259925136 37.16631385582821))",[121853],0.0
1960,"POLYGON ((55.78454050860854 37.74137165677092, 55.78893139934262 37.74488777711156, 55.79286324504193 37.74047971767275, 55.79240374593385 37.73255537986857, 55.78801271802676 37.72904063578827, 55.78408132637125 37.73344885305143, 55.78454050860854 37.74137165677092))","[100256, 101560, 101620, 101743, 101857, 101996, 102001, 102086, 102119, 102330, 102361, 103548, 103556, 103596, 103626, 105940, 106332, 108449, 108524, 108789, 108802, 108905, 109363, 109491, 109838, 109839, 110012, 114959, 116458, 118507, 118508, 118510, 118511, 121134, 121173, 121314, 121362, 121460, 122752, 123955, 124304]",15597.681658287556
1961,"POLYGON ((55.18704692882501 37.06371889307635, 55.19144228453664 37.06709388752118, 55.19535557081339 37.06271002715421, 55.19487305032093 37.05495105655076, 55.19047757150614 37.05157741389974, 55.18656473625687 37.05596138987302, 55.18704692882501 37.06371889307635))",[],0.0
1962,"POLYGON ((55.60786209810895 37.443039681773, 55.60833380014495 37.45090645194642, 55.61272714789317 37.45436831416474, 55.61664892491613 37.44996203528657, 55.61617690135405 37.4420937540587, 55.6117834223249 37.43863326295841, 55.60786209810895 37.443039681773))","[108110, 112270, 117643]",0.0
1963,"POLYGON ((55.2911309600074 37.0549679331277, 55.28673505718249 37.05158648125234, 55.28282487565667 37.05598060106414, 55.28331014592877 37.06375605679446, 55.28770592545717 37.06713886672687, 55.29161655804013 37.06274486305853, 55.2911309600074 37.0549679331277))",[],0.0
1964,"POLYGON ((55.73730146401152 37.50773792308942, 55.74169462431749 37.51121833909436, 55.745615670792 37.50680158061839, 55.74514310382798 37.49890426187358, 55.74074981085777 37.4954252243134, 55.73682921748599 37.49984212685588, 55.73730146401152 37.50773792308942))","[100140, 100448, 100820, 104636, 104637, 104729, 104755, 105079, 105089, 108077, 108097, 108144, 108778, 109351, 109892, 116622, 116631, 116632, 116634, 117226, 117228, 119846, 121126, 121420, 121714, 121766, 121839, 121840, 121841, 121842, 121927, 123403, 124572, 124606, 124607, 124738, 124950]",10432.67946062336
1965,"POLYGON ((55.67071372583498 37.80124452477369, 55.66677520346301 37.80563595177436, 55.66722620007862 37.8135417431051, 55.6716160350615 37.81705763507664, 55.67555501168445 37.81266636913743, 55.67510369904422 37.80475904996579, 55.67071372583498 37.80124452477369))","[100472, 100557, 100680, 100703, 105622, 106392, 108259, 109357, 119352, 119353, 122289, 123260]",6298.892049182525
1966,"POLYGON ((55.87675341272742 37.67155632981668, 55.87282758679301 37.67597748171625, 55.87329314025876 37.68391300490075, 55.87768483717872 37.68742891472396, 55.88161111698974 37.6830079180112, 55.88114524597451 37.67507085608723, 55.87675341272742 37.67155632981668))","[100276, 100327, 100453, 100647, 103968, 104075, 104076, 104171, 104270, 104404, 105742, 108167, 108594, 108762, 108773, 108842, 108879, 108888, 109354, 109832, 110050, 115014, 116203, 116204, 116562, 118565, 119851, 122459, 123248, 124989]",20673.40119047787
1967,"POLYGON ((55.33895571236378 37.15114903653021, 55.34335093458822 37.15454814338135, 55.34726461062886 37.15015322167528, 55.34678261296452 37.14235907159198, 55.34238726568925 37.13896132460091, 55.33847404109908 37.1433563676448, 55.33895571236378 37.15114903653021))",[],0.0
1968,"POLYGON ((55.49422478550536 37.50332800252268, 55.49468915530969 37.51117782649012, 55.49908154106711 37.5146383224869, 55.50300968919442 37.51024763244135, 55.50254499853919 37.5023963036249, 55.49815248063722 37.498937169897, 55.49422478550536 37.50332800252268))","[124630, 124632]",0.0
1969,"POLYGON ((55.62126434820159 37.31876992607667, 55.62565902141285 37.32221499041, 55.62957352399023 37.31779965987313, 55.62909290105343 37.30993913229666, 55.62469809901263 37.30649544285973, 55.62078404870812 37.31091090590905, 55.62126434820159 37.31876992607667))","[108110, 118132, 118134, 118136, 121439, 122852]",0.0
1970,"POLYGON ((55.28116080728529 37.23256476718709, 55.28163515543606 37.24035361254563, 55.28602932334926 37.24376002727214, 55.2899492697446 37.23937624260205, 55.28947459639018 37.23158591703619, 55.285080301874 37.22818085653611, 55.28116080728529 37.23256476718709))",[],0.0
1971,"POLYGON ((55.83275294325373 37.42527565337118, 55.8288386690426 37.42970656170152, 55.82931817645945 37.43761462675521, 55.8337122793508 37.44109331017469, 55.83762700643432 37.43666254252559, 55.83714717772407 37.42875295057777, 55.83275294325373 37.42527565337118))","[103102, 105294, 105393, 108250, 108255, 108262, 108263, 108441, 108447, 108482, 109374, 109833, 121625, 121871, 123195, 123198, 123381, 123382, 124205, 124445, 124605, 124911]",4.464133273694206
1972,"POLYGON ((55.70018684902837 37.65892423649081, 55.7041167847366 37.65452059289905, 55.70365471577607 37.6466198793169, 55.69926302946561 37.64312433406787, 55.69533354741974 37.64752812988339, 55.69579529805158 37.65542731892241, 55.70018684902837 37.65892423649081))","[100469, 103170, 105579, 107621, 108261, 108928, 108929, 110057, 119847, 121283, 121752, 123194, 123988, 123989]",26.78479964216524
1973,"POLYGON ((55.78729223067459 37.43446894700126, 55.78777013158862 37.44236938634625, 55.7921640798292 37.44584519867714, 55.79608025874807 37.44141918855578, 55.79560203652876 37.43351722523619, 55.79120795672583 37.43004279621002, 55.78729223067459 37.43446894700126))","[100203, 101296, 105138, 105315, 108060, 108077, 108097, 108258, 108262, 108263, 108481, 108482, 109343, 109826, 121260, 121311, 123482, 123547]",26.78479964216524
1974,"POLYGON ((55.21688587319615 37.00535201694385, 55.2173721435219 37.01311122576786, 55.22176808321858 37.01648188034412, 55.2256778748341 37.01209197147125, 55.22519127590564 37.00433129487114, 55.22079521399453 37.00096199510529, 55.21688587319615 37.00535201694385))",[],0.0
1975,"POLYGON ((55.41784773707955 37.34633382937657, 55.41831940891883 37.35415713533103, 55.42271304570978 37.35759011223739, 55.42663513971998 37.35319842267375, 55.42616314458105 37.34537362280133, 55.42176937876139 37.34194200660185, 55.41784773707955 37.34633382937657))",[],0.0
1976,"POLYGON ((55.20023296576006 37.07384630294799, 55.20462829107089 37.0772237244647, 55.20854174704125 37.07283904961547, 55.20805942659584 37.06507683682268, 55.20366397796619 37.0617007677449, 55.19975097307069 37.06608555883534, 55.20023296576006 37.07384630294799))",[],0.0
1977,"POLYGON ((55.68802854873943 37.453742447491, 55.6875545036636 37.44586025046841, 55.6831608462839 37.44239325773218, 55.67924136547472 37.44680708603673, 55.67971508921671 37.45468776663684, 55.68410861507181 37.45815613515882, 55.68802854873943 37.453742447491))","[100485, 100488, 100573, 100714, 105191, 105263, 107888, 108088, 108131, 108203, 108222, 109348, 117117, 118382, 118383, 122099, 122246, 122844, 123684, 124606, 124607, 124646, 124649, 124650, 124653, 124764, 124805]",10338.932661875782
1978,"POLYGON ((55.83183764665958 37.34179398610954, 55.82792770574761 37.34622967332919, 55.82841236925225 37.35413109512722, 55.83280729616393 37.35759835341151, 55.83671768960576 37.35316280207292, 55.83623270357594 37.34525985637182, 55.83183764665958 37.34179398610954))","[105177, 105313, 105395, 106971, 107104, 107105, 107115, 108257, 108311, 116261, 117423, 117424, 117425, 117426, 117428, 117430, 123373, 123455]",80.35439892649572
1979,"POLYGON ((55.48843613745018 37.47632740400614, 55.48450934816739 37.48071851977303, 55.48497481265109 37.48856476715153, 55.48936738759042 37.49202140193611, 55.49329462977408 37.48763042740354, 55.49282884408787 37.47978267665844, 55.48843613745018 37.47632740400614))","[116371, 124630, 124632]",0.0
1980,"POLYGON ((55.65881262777007 37.38570358576359, 55.65489541052536 37.39011810705786, 55.65537188201895 37.39798975987999, 55.65976589294295 37.40144840387704, 55.66368356280331 37.39703401982355, 55.66320676909405 37.38916085433713, 55.65881262777007 37.38570358576359))","[100564, 108045, 108110, 108550, 109321, 109597, 109629, 116642, 124653, 124803, 124812, 124907, 124916]",1374.9530482978155
1981,"POLYGON ((55.78819667323071 37.80477904802353, 55.78865153032891 37.81270808893045, 55.79304168104817 37.8162342374367, 55.79697711322107 37.81182997036408, 55.79652194032831 37.8038993926199, 55.79213165108663 37.80037461898682, 55.78819667323071 37.80477904802353))","[100223, 100256, 101576, 101996, 102148, 103548, 103596, 105939, 106119, 106120, 106175, 106187, 106204, 106330, 108161, 108524, 108889, 108893, 108894, 108895, 109363, 109960, 111055, 111176, 114134, 116565, 117990, 117992, 117993, 117997, 118000, 118001, 118002, 118004, 119167, 119559, 119848, 122100, 123927]",29440.95894001329
1982,"POLYGON ((55.33122357317873 37.3681050194903, 55.3316911489672 37.37591370725224, 55.3360842489028 37.37934245898196, 55.3400099023272 37.37496116856773, 55.33954200340234 37.36715099235667, 55.3351487742192 37.36372359519936, 55.33122357317873 37.3681050194903))",[],0.0
1983,"POLYGON ((55.69180382053487 37.51682516229817, 55.68741085560517 37.51334819867791, 55.68348779456383 37.5177583389728, 55.68395724533653 37.52564529836773, 55.68835007739829 37.52912363646461, 55.69227359158506 37.52471364088672, 55.69180382053487 37.51682516229817))","[100485, 100488, 100820, 101558, 102435, 107007, 107818, 107819, 107820, 107904, 108088, 108185, 109300, 109341, 109348, 112214, 112216, 116439, 117947, 118038, 120477, 120478, 123622, 124572, 124606, 124607, 124653, 124696]",3812.369815734852
1984,"POLYGON ((55.91388609937719 37.38402492199294, 55.91437112810607 37.39194586307457, 55.91876589261698 37.39542554986921, 55.92267575936909 37.39098290277514, 55.92219040884281 37.38306043005617, 55.91779551339194 37.37958213626742, 55.91388609937719 37.38402492199294))","[107716, 108473, 109958, 121394]",22.32066636847103
1985,"POLYGON ((55.59146132441074 37.31038248424071, 55.59098145071545 37.30252978467608, 55.58658670087853 37.29909027480159, 55.58267195330729 37.30350209177608, 55.58315150337911 37.31135328697047, 55.58754612461563 37.3147941693674, 55.59146132441074 37.31038248424071))",[],0.0
1986,"POLYGON ((55.64649730782029 37.74419158145874, 55.64604263747026 37.73629503892067, 55.64165203245282 37.73279224188656, 55.63771623462722 37.7371846207527, 55.63817058787196 37.74507963993052, 55.64256105601821 37.74858380340411, 55.64649730782029 37.74419158145874))","[100328, 100642, 102459, 104011, 105919, 106388, 106392, 106441, 106442, 106509, 106757, 108615, 108866, 108875, 108966, 109357, 109542, 109875, 112409, 119124, 119125, 119127, 119129, 121489, 121609, 121988, 122289, 124204]",10481.784926633996
1987,"POLYGON ((55.31915006281782 37.30662589058801, 55.3152274045685 37.31100890560305, 55.31569799840176 37.31881019134987, 55.32009157445453 37.32222994723287, 55.32401468484792 37.31784706279419, 55.32354376701467 37.31004429170654, 55.31915006281782 37.30662589058801))",[],0.0
1988,"POLYGON ((55.7893900197523 37.75281238875478, 55.79378080252174 37.75633047559779, 55.79771310231142 37.75192257467916, 55.7972541652118 37.74399642819674, 55.79286324504193 37.74047971767275, 55.78893139934262 37.74488777711156, 55.7893900197523 37.75281238875478))","[100256, 101560, 101743, 101857, 101996, 102086, 103548, 103556, 103596, 103626, 106332, 108449, 108524, 108789, 108802, 109363, 110012, 121173, 121460, 122752, 123927, 124304]",8182.75629068148
1989,"POLYGON ((55.47176393569087 37.26913176707544, 55.46736928145027 37.26570666007308, 55.46345291035817 37.27010770233325, 55.46393074150451 37.27793372257952, 55.46832526804473 37.28136019494034, 55.47224209116897 37.27695928188768, 55.47176393569087 37.26913176707544))","[109174, 121908]",0.0
1990,"POLYGON ((55.48908873797021 36.81438262254331, 55.48519668407705 36.81881167492175, 55.48570299618574 36.82660656267617, 55.49010169297522 36.82997387814501, 55.49399419695133 36.82554492973323, 55.49348755402436 36.81774856169892, 55.48908873797021 36.81438262254331))",[],0.0
1991,"POLYGON ((55.5968826512521 37.26229657591407, 55.60127778555582 37.26573196524486, 55.60519002726188 37.26131597886963, 55.60470668260807 37.25346447381717, 55.60031142059372 37.25003045899214, 55.59639963091372 37.25444657452091, 55.5968826512521 37.26229657591407))",[121442],0.0
1992,"POLYGON ((55.25058551585233 36.942534210651, 55.2461888000125 36.93917116009246, 55.2422834095827 36.94356734068278, 55.24277428446854 36.95132646234377, 55.2471708792022 36.95469087063983, 55.25107672018647 36.95029479972238, 55.25058551585233 36.942534210651))",[],0.0
1993,"POLYGON ((55.59489591117214 37.29811702382163, 55.59441516958724 37.29026462172505, 55.59002029137227 37.28682648486927, 55.5861062830902 37.29123937689819, 55.58658670087853 37.29909027480159, 55.59098145071545 37.30252978467608, 55.59489591117214 37.29811702382163))",[],0.0
1994,"POLYGON ((55.23234777565633 37.18738378148188, 55.23674222056687 37.19077905545694, 55.24066075261433 37.18639743984546, 55.24018438815308 37.17862042733746, 55.23578981773274 37.17522650550845, 55.2318717372535 37.17960824385425, 55.23234777565633 37.18738378148188))",[],0.0
1995,"POLYGON ((55.44450407301071 37.03226004015931, 55.44059930365925 37.03667199284173, 55.44109080142454 37.0444755533694, 55.44548739627501 37.04786864580052, 55.44939261665661 37.04345680906523, 55.44890079112731 37.03565176376314, 55.44450407301071 37.03226004015931))",[],0.0
1996,"POLYGON ((55.68798492359026 37.95865202663167, 55.69193077466075 37.954267428817, 55.69148779546295 37.94634622114872, 55.68709927908905 37.94281114535611, 55.68315388280271 37.9471959124827, 55.6835965481352 37.95511558629104, 55.68798492359026 37.95865202663167))","[100034, 109332]",4.464133273694206
1997,"POLYGON ((55.4052855365142 36.87611120282001, 55.40578577267404 36.88389555132814, 55.41018365192495 36.88726409708406, 55.41408141521907 36.88284692468658, 55.41358084892201 36.87506109958031, 55.40918284949854 36.87169392365618, 55.4052855365142 36.87611120282001))",[],0.0
1998,"POLYGON ((55.24849680265982 37.1776322248687, 55.24897349317955 37.18541071281159, 55.2533680275837 37.18880707699466, 55.25728599700471 37.18442360015488, 55.25680898042645 37.1766436362223, 55.25241432051565 37.17324862530657, 55.24849680265982 37.1776322248687))",[],0.0
1999,"POLYGON ((55.47553618418128 36.86327400597321, 55.47993452184011 36.86664544752043, 55.48382924332211 36.86221965866423, 55.48332517687081 36.8544223221032, 55.47892671927902 36.85105225543825, 55.47503244804092 36.85547815026482, 55.47553618418128 36.86327400597321))",[],0.0
2000,"POLYGON ((55.64309486241931 37.6135301989885, 55.6391653115657 37.61792974229147, 55.63962713652123 37.62581592234564, 55.64401883117916 37.62930407828252, 55.64794883555005 37.62490468509959, 55.64748669171614 37.61701698566257, 55.64309486241931 37.6135301989885))","[100049, 100330, 102282, 102887, 105665, 108299, 108339, 109317, 110039, 113431, 116430, 116466, 116573, 118164, 121423, 121489, 124015, 124057]",10713.919856866096
2001,"POLYGON ((55.55732034637531 37.50812325157473, 55.55778641285549 37.51598541522359, 55.56217895878023 37.5194518384585, 55.56610557063651 37.51505473191937, 55.56563918349472 37.50719105866255, 55.56124650518797 37.50372600174773, 55.55732034637531 37.50812325157473))","[107492, 108211, 109692, 122755]",0.0
2002,"POLYGON ((55.44497965071909 37.17383241880962, 55.44937507921841 37.17724328341334, 55.45328698018379 37.1728384129682, 55.45280300103283 37.16502255449559, 55.44840744682913 37.16161305623675, 55.44449599745066 37.16601804991566, 55.44497965071909 37.17383241880962))",[],0.0
2003,"POLYGON ((55.47596695736258 37.54881753412462, 55.47203603419857 37.55320311873894, 55.47249660852975 37.56105256708827, 55.47688842615081 37.5645179355777, 55.48081980249808 37.56013249621166, 55.48035890801147 37.55228154291373, 55.47596695736258 37.54881753412462))","[124630, 124632]",0.0
2004,"POLYGON ((55.76827842321352 37.39689482870403, 55.77267276947377 37.40036282042206, 55.77658713721628 37.395936251731, 55.77610670599717 37.38804155319317, 55.77171222907938 37.38457494448651, 55.76779831400822 37.38900165110962, 55.76827842321352 37.39689482870403))","[101296, 105089, 105138, 105315, 106026, 108060, 108077, 108097, 108262, 108263, 124771]",53.56959928433048
2005,"POLYGON ((55.38536981704941 36.9570899203226, 55.38976697059918 36.96046667506558, 55.3936691567843 36.95605581275974, 55.39317373876224 36.94826808477433, 55.38877646370705 36.9448926970035, 55.38487472814894 36.94930367005899, 55.38536981704941 36.9570899203226))",[],0.0
2006,"POLYGON ((55.83880811762157 37.59592350120635, 55.84273076775177 37.59150128250187, 55.84226041274739 37.58357875966767, 55.8378677266331 37.58007998840126, 55.83394552999811 37.58450235672785, 55.83441556601197 37.5924233468984, 55.83880811762157 37.59592350120635))","[100623, 103402, 103472, 103917, 103965, 104111, 104852, 108189, 108522, 108686, 109707, 116187, 116309, 119840, 121923, 121971, 122293]",1504.4129132349476
2007,"POLYGON ((55.1791366830351 37.13894133118173, 55.17961353926288 37.14670389291913, 55.18400812002682 37.15008941908099, 55.18792596923551 37.1457110341078, 55.18744878627012 37.13794700261985, 55.18305408086358 37.13456282604169, 55.1791366830351 37.13894133118173))",[],0.0
2008,"POLYGON ((55.43523762126937 37.08451479675643, 55.43572600247327 37.09232107850997, 55.44012214322486 37.09572018650724, 55.4440300269562 37.09131164547518, 55.4435413186708 37.0835038776553, 55.4391450537658 37.08010613712288, 55.43523762126937 37.08451479675643))",[],0.0
